0.083549
0.043858
0.071585
0.023052
0.054213
0.029229
0.039530
0.053880
0.045211
0.034297
0.059072
0.049571
0.037406
0.048175
0.054558
0.038993
0.033842
0.076573
0.082324
0.040127
0.028489
